"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT08","WT11"
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-05-05",,,"0.14",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-05-06",,,"0.73",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-05-07",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-05-08",,,"0.00",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-05-09",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-05-10",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-05-11",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-05-14",,,"0.05",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-05-20",,,"0.01",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-05-21",,,"0.88",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-06-13",,,"0.36",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-06-15",,,"0.16",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-06-17",,,"0.70",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-06-22",,,"0.23",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-06-23",,,"0.01",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-06-24",,,"0.77",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-06-25",,,"0.04",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-06-26",,,"0.42",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-06-27",,,"0.15",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-06-28",,,"1.65",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-06-29",,,"0.00",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-07-02",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-07-03",,,"0.01",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-07-04",,,"0.33",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-07-05",,,"0.62",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-07-09",,,"0.28",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-07-10",,,"0.38",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-07-15",,,"0.00",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-07-16",,,"0.29",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-07-17",,,"0.23",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-07-19",,,"0.05",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-07-20",,,"0.23",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-07-26",,,"0.03",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-07-29",,,"0.05",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-07-30",,,"0.01",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-08-05",,,"0.03",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-08-06",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-08-07",,,"0.52",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-08-08",,,"0.75",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-08-11",,,"1.51",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-08-13",,,"0.32",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-08-15",,,"0.04",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-08-16",,,"0.01",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-08-29",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-08-31",,,"0.20",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-09-08",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-09-09",,,"0.01",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-09-10",,,"0.00",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-09-11",,,"2.78",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-09-12",,,"0.28",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-09-13",,,"0.16",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-09-18",,,"0.99",,,,,,,,,,,,,
"US1NJBT0079","MEDFORD TWP 1.5 WSW, NJ US","2023-09-24","    2","1.97",,,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-02","    2","0.00",,,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-03",,,"0.04",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-04",,,"0.47",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-05",,,"0.03",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-06",,,"0.23",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-10",,,"0.02",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-11",,,"0.03",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-12",,,"0.09",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-20","    2","1.10",,,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-21",,,"0.03",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-22",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-23",,,"0.59",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-24",,,"0.18",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-25",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-26",,,"1.20",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-27",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-28",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-29",,,"0.00",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-30",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-01-31",,,"0.08",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-02-01",,,"0.03",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-02-08",,,"0.02",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-02-09",,,"0.01",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-03-07",,,"0.07",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-03-08",,,"0.04",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-03-09",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-03-10",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-03-11",,,"0.48",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-03-28",,,"0.34",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-03-31",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-01",,,"0.10",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-03",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-04",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-05",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-06",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-07",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-09",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-10",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-11",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-14",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-15",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-16",,,"0.04",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-17",,,"0.14",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-23",,,"0.86",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-27",,,"0.04",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-28",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-29",,,"1.06",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-04-30",,,"0.14",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-01",,,"1.86",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-02",,,"0.06",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-03",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-04",,,"0.04",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-05",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-06",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-08","    2","0.00",,,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-09",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-10",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-13","    3","0.00",,,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-14",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-15",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-16",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-19","    3","0.02",,,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-20",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-21",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-22",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-23",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-24",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-25",,,"0.01",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-26",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-05-27",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-06-13","   17","1.61",,,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-06-14",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-06-16","    3","0.36",,,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-06-17",,,"0.38",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-06-18",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-06-19",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-06-20",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-06-21",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-06-23",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-06-24",,,"0.30",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-06-25",,,"0.00",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-06-26",,,"0.01",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-06-27",,,"0.93",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-06-28",,,"0.05",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-01",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-02",,,"0.02",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-03",,,"0.19",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-04",,,"0.01",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-05",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-06",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-07",,,"0.01",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-08",,,"0.04",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-09",,,"0.01",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-10",,,"3.00",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-11",,,"0.55",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-12",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-13",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-14",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-15",,,"0.68",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-16",,,"0.50",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-17",,,"0.02",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-18",,,"0.09",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-19",,,"0.05",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-20",,,"0.02",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-21",,,"0.58",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-22",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-24",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-25",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-26",,,"2.61",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-27",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-28",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-29",,,"0.14",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-30",,,"0.09",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-07-31",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-01",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-02",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-03",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-04",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-05",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-06",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-07",,,"0.48",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-08",,,"0.43",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-09",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-10",,,"0.01",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-11",,,"0.91",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-12",,,"0.02",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-13",,,"0.78",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-14",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-15",,,"0.42",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-16",,,"0.61",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-17",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-18",,,"0.13",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-20",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-21",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-22",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-23",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-24",,,"0.01",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-08-25",,,"0.49",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-03","    9","0.11",,,"0.0",,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-04",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-05",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-06",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-07",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-08",,,"0.03",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-09",,,"0.04",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-10",,,"0.50",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-11",,,"0.93",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-12",,,"0.03",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-13",,,"0.39",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-14",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-15",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-16",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-17",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-18",,,"0.58",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-19",,,"0.04",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-20",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-21",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-22",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-23",,,"0.65",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-24",,,"0.48",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-25",,,"0.83",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-26",,,"0.06",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-27",,,"0.04",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-28",,,"0.01",,,,,,,,,,,,,
"US1PAMT0129","GREEN LANE 1.7 E, PA US","2023-09-29",,,"0.27",,,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-01",,,"0.30",,,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-02",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-03",,,"0.02",,,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-04",,,"0.40",,,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-05",,,"0.02",,,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-06",,,"0.33",,,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-07",,,"0.02",,,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-08",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-09",,,"0.00",,,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-10",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-11",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-12",,,"0.05",,,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-13",,,"0.02",,,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-14",,,"0.03",,,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-15",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-16",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-01-17",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-02-01","   15","2.97","0.00","0.0",,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-02-02",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-02-03",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-02-04",,,"0.00","0.0",,,,,,,,,,,,
"US1PAMT0007","HARLEYSVILLE 2.1 SW, PA US","2023-02-05",,,"0.00","0.0",,,,,,,,,,,,
